12.5.5;newton's second law revisited;gene expression
12.5.6;impulse;Momentum#Relation to force;2
12.5.6;impulse;impulse (physics)#;2
12.5.6;impulse;Acceleration
12.5.6;impulse;momentum
12.5.6;impulse;Force
12.5.6;impulse;velocity
12.5.6;impulse;net force
12.5.6;impulse;Mass
12.5.6;impulse;newton (unit)
12.5.6;impulse;contact mechanics
12.5.6;impulse;direction (geometry)
12.5.6;impulse;work (electrical)
12.5.6;impulse;Physical body
12.5.6;impulse;frame (video)
12.5.6;impulse;electrical polarity
12.5.6;impulse;frequency
12.5.6;impulse;Periodic function
12.5.6;impulse;mathematics
12.5.6;impulse;period (periodic table)
12.5.6;impulse;equation
12.5.6;impulse;Redox
12.5.8;conservation of momentum;momentum#Conservation
12.5.8;conservation of momentum;impulse (physics)
12.5.8;conservation of momentum;collision
12.5.8;conservation of momentum;velocity
12.5.8;conservation of momentum;Rest (physics)
12.5.8;conservation of momentum;Force
12.5.8;conservation of momentum;Rolling
12.5.8;conservation of momentum;Mass
12.5.8;conservation of momentum;speed
12.5.8;conservation of momentum;friction
12.5.8;conservation of momentum;isolated system
12.5.8;conservation of momentum;Physical body
12.5.8;conservation of momentum;work (electrical)
12.5.8;conservation of momentum;East
12.5.8;conservation of momentum;electrical polarity
12.5.8;conservation of momentum;direction (geometry)
12.5.8;conservation of momentum;physical system
12.5.8;conservation of momentum;frame (video)
12.5.8;conservation of momentum;system
12.5.8;conservation of momentum;equation
12.5.8;conservation of momentum;mathematics
12.5.8;conservation of momentum;Constant (mathematics)
12.6.1;torque;torque;2
12.6.1;torque;Rotation around a fixed axis
12.6.1;torque;Clockwise
12.6.1;torque;impulse (physics)
12.6.1;torque;diameter
12.6.1;torque;moment (physics)
12.6.1;torque;perpendicular
12.6.1;torque;Angle
12.6.1;torque;Force
12.6.1;torque;rotation
12.6.1;torque;Tangential and normal components
12.6.1;torque;direction (geometry)
12.6.1;torque;euclidean vector
12.6.1;torque;momentum
12.6.1;torque;work (electrical)
12.6.1;torque;Motion (physics)
12.6.1;torque;Distance
12.6.1;torque;Spin (physics)
12.6.1;torque;electrical polarity
12.6.1;torque;Causality
12.6.1;torque;Line (geometry)
12.6.1;torque;cosmic distance ladder
12.6.1;torque;vector (mathematics and physics)
12.6.1;torque;significant figures
12.6.1;torque;Physical body
12.6.1;torque;Quantity
12.6.1;torque;vector space
12.6.1;torque;Tau (particle)
12.6.1;torque;Point (geometry)
12.6.2;torque;semiotics
12.6.2;mechanical advantage and levers;lever;2
12.6.2;mechanical advantage and levers;mechanical advantage#The_law_of_the_leve;2
12.6.2;mechanical advantage and levers;moment (physics)
12.6.2;mechanical advantage and levers;torque
12.6.2;mechanical advantage and levers;Force
12.6.2;mechanical advantage and levers;impulse (physics)
12.6.2;mechanical advantage and levers;Clockwise
12.6.2;mechanical advantage and levers;Tension (physics)
12.6.2;mechanical advantage and levers;Mass
12.6.2;mechanical advantage and levers;friction
12.6.2;mechanical advantage and levers;Energy
12.6.2;mechanical advantage and levers;Lift (force)
12.6.2;mechanical advantage and levers;momentum
12.6.2;mechanical advantage and levers;Measuring instrument
12.6.2;mechanical advantage and levers;dimensional analysis
12.6.2;mechanical advantage and levers;system
12.6.2;mechanical advantage and levers;thermodynamic equilibrium
12.6.2;mechanical advantage and levers;Quantity
12.6.2;mechanical advantage and levers;work (electrical)
12.6.2;mechanical advantage and levers;dimension
12.6.2;mechanical advantage and levers;Reality
12.6.2;mechanical advantage and levers;Physical body
12.6.2;mechanical advantage and levers;rigid body
12.6.2;mechanical advantage and levers;Metre
12.6.2;mechanical advantage and levers;Point (geometry)
12.6.2;mechanical advantage and levers;homeostasis
12.6.2;mechanical advantage and levers;Function (mathematics)
12.6.2;mechanical advantage and levers;Lie algebra
12.6.2;mechanical advantage and levers;Distance
12.6.2;mechanical advantage and levers;summation
12.6.3;classes of levers;lever#Classes of levers
12.6.3;classes of levers;mechanical advantage
12.6.3;classes of levers;torque
12.6.3;classes of levers;impulse (physics)
12.6.3;classes of levers;Force
12.6.3;classes of levers;momentum
12.6.3;classes of levers;Tension (physics)
12.6.3;classes of levers;Extension (metaphysics)
12.6.3;classes of levers;Length
12.6.3;classes of levers;Energy
12.6.3;classes of levers;direction (geometry)
12.6.3;classes of levers;mathematics
13.2;lenses;Geometrical optics
13.2;lenses;Ray (optics)
13.2;lenses;Lens (optics)#Types_of_simple_lenses;2
13.2;lenses;Focus (optics)
13.2;lenses;focal length
13.2;lenses;optics
13.2;lenses;refraction
13.2;lenses;Line (geometry)
13.2;lenses;telescope
13.2;lenses;moment of inertia
13.2;lenses;Crystal structure
13.2;lenses;Cartesian coordinate system
13.2;lenses;Light
13.2;lenses;direction (geometry)
13.2;lenses;Distance
13.2;lenses;position (vector)
13.2;lenses;Point (geometry)
13.2;lenses;control theory
13.2;lenses;Quantity
13.2;lenses;scientific control
13.2;lenses;Length
13.2;lenses;hypocenter
13.2;lenses;cosmic distance ladder
13.2;lenses;Term (logic)
13.2;lenses;Quantum state
13.2;lenses;position operator
13.2;lenses;mathematics
13.2;lenses;Certainty
13.2.3;summary of image properties;Lens (optics)#Imaging properties;2
13.2.3;summary of image properties;Geometrical optics
13.2.3;summary of image properties;Lens (optics)
13.2.3;summary of image properties;Ray (optics)
13.2.3;summary of image properties;focal length
13.2.3;summary of image properties;Focus (optics)
13.2.3;summary of image properties;optics
13.2.3;summary of image properties;height
13.2.3;summary of image properties;Cartesian coordinate system
13.2.3;summary of image properties;Length
13.2.3;summary of image properties;direction (geometry)
13.2.3;summary of image properties;moment of inertia
13.2.3;summary of image properties;Line (geometry)
13.2.3;summary of image properties;right angle
13.2.3;summary of image properties;Crystal structure
13.2.3;summary of image properties;orientation (vector space)
13.2.3;summary of image properties;Distance
13.2.3;summary of image properties;Angle
13.2.3;summary of image properties;Light
13.2.3;summary of image properties;Point (geometry)
13.2.3;summary of image properties;position operator
13.2.3;summary of image properties;position (vector)
13.2.3;summary of image properties;Physical body
13.2.3;summary of image properties;cosmic distance ladder
13.2.3;summary of image properties;hypocenter
13.3;summary of image properties;Human eye#;2
13.3;summary of image properties;Quantum state
13.3;the human eye;Geometrical optics
13.3;the human eye;Lens (optics)
13.3;the human eye;focal length
13.3;the human eye;optics
13.3;the human eye;Light
13.3;the human eye;Scientific modelling
13.3;the human eye;incandescence
13.3;the human eye;color
13.3;the human eye;Sphere
13.3;the human eye;Length
13.3;the human eye;economic model
13.3;the human eye;Academic publishing
13.3;the human eye;height
13.3;the human eye;Cartesian coordinate system
13.3;the human eye;Angle
13.3;the human eye;significant figures
13.3;the human eye;Distance
13.3;the human eye;Mereology
13.3;the human eye;cosmic distance ladder
13.3;the human eye;position (vector)
13.3;the human eye;Physical body
13.3;the human eye;position operator
13.3;the human eye;explanation
13.3;the human eye;right angle
13.3;the human eye;Crystal structure
13.3;the human eye;orientation (vector space)
13.3;the human eye;moment of inertia
13.3;the human eye;work (electrical)
13.3;the human eye;Mathematical proof
13.3.1;structure of the eye;Human eye#Structure
13.3.1;structure of the eye;real image
13.3.1;structure of the eye;Crystallinity;1
13.3.1;structure of the eye;focal length
13.3.1;structure of the eye;Lens (optics)
13.3.1;structure of the eye;optics
13.3.1;structure of the eye;Ray (optics)
13.3.1;structure of the eye;Focus (optics)
13.3.1;structure of the eye;Process (science)
13.3.1;structure of the eye;Accommodation (religion)
13.3.1;structure of the eye;Length
13.3.1;structure of the eye;Scientific modelling
13.3.1;structure of the eye;Light
13.3.1;structure of the eye;system
13.3.1;structure of the eye;control theory
13.3.1;structure of the eye;Line (geometry)
13.3.1;structure of the eye;color
13.3.1;structure of the eye;Spreadsheet
13.3.1;structure of the eye;scientific control
13.3.1;structure of the eye;electricity
13.3.1;structure of the eye;Structural engineering
13.3.1;structure of the eye;physical system
13.3.1;structure of the eye;Distance
13.3.1;structure of the eye;economic model
13.3.1;structure of the eye;work (electrical)
13.3.1;structure of the eye;Physical body
13.3.1;structure of the eye;Mereology
13.3.1;structure of the eye;mathematics
13.3.1;structure of the eye;explanation
13.3.1;structure of the eye;cosmic distance ladder
13.4;gravitational lenses;Gravitational lens#;2
13.4;gravitational lenses;gravity
13.4;gravitational lenses;black hole
13.4;gravitational lenses;general relativity
13.4;gravitational lenses;Lens (optics)
13.4;gravitational lenses;General Relativity (book)
13.4;gravitational lenses;scientific theory
13.4;gravitational lenses;galaxy
13.4;gravitational lenses;Light
13.4;gravitational lenses;Physical body
13.4;gravitational lenses;observer (special relativity)
13.4;gravitational lenses;Earth (classical element)
13.4;gravitational lenses;prediction
13.4;gravitational lenses;color
13.4;gravitational lenses;position (vector)
13.4;gravitational lenses;position operator
13.4;gravitational lenses;mathematics
13.5;telescopes;telescope;2
13.5;telescopes;galaxy
13.5;telescopes;Lens (optics)
13.5;telescopes;planet
13.5;telescopes;refraction
13.5;telescopes;comet
13.5;telescopes;Focus (optics)
13.5;telescopes;Light
13.5;telescopes;diameter
13.5;telescopes;Point (geometry)
13.5;telescopes;hypocenter
13.5;telescopes;Earth (classical element)
13.5;telescopes;Physical body
13.5.1;refracting telescopes;refracting telescope;2
13.5.1;refracting telescopes;telescope
13.5.1;refracting telescopes;Geometrical optics
13.5.1;refracting telescopes;Lens (optics)
13.5.1;refracting telescopes;Gravitational lens
13.5.1;refracting telescopes;astigmatism
13.5.1;refracting telescopes;Focus (optics)
13.5.1;refracting telescopes;optics
13.5.1;refracting telescopes;focal length
13.5.1;refracting telescopes;Primary (astronomy)
13.5.1;refracting telescopes;Ray (optics)
13.5.1;refracting telescopes;refraction
13.5.1;refracting telescopes;gravity
13.5.1;refracting telescopes;galaxy
13.5.1;refracting telescopes;Line (geometry)
13.5.1;refracting telescopes;black hole
13.5.1;refracting telescopes;general relativity
13.5.1;refracting telescopes;diameter
13.5.1;refracting telescopes;Light
13.5.1;refracting telescopes;planet
13.5.1;refracting telescopes;comet
13.5.1;refracting telescopes;Length
13.5.1;refracting telescopes;Angle
13.5.1;refracting telescopes;scientific theory
13.5.1;refracting telescopes;Sphere
13.5.1;refracting telescopes;curve
13.5.1;refracting telescopes;Share (finance)
13.5.1;refracting telescopes;Earth (classical element)
13.5.1;refracting telescopes;color
13.5.1;refracting telescopes;Reflecting telescope#Reflecting telescope designs;2
13.5.1;refracting telescopes;Point (geometry)
13.6;microscopes;Microscope
13.6;microscopes;Geometrical optics
13.6;microscopes;Lens (optics)
13.6;microscopes;optical microscope;2
13.6;microscopes;focal length
13.6;microscopes;Focus (optics)
13.6;microscopes;optics
13.6;microscopes;Ray (optics)
13.6;microscopes;ray tracing (physics)
13.6;microscopes;chemical compound
13.6;microscopes;telescope
13.6;microscopes;Line (geometry)
13.6;microscopes;Light
13.6;microscopes;Distance
13.6;microscopes;Length
13.6;microscopes;Quantum state
13.6;microscopes;Point (geometry)
13.6;microscopes;physical system
13.6;microscopes;work (electrical)
13.6;microscopes;Physical body
13.6;microscopes;hypocenter
13.6;microscopes;system
13.6;microscopes;equation
13.6;microscopes;cosmic distance ladder
13.6;microscopes;frequency (statistics)
14.2;what is a longitudinal wave?;longitudinal wave#;2
14.2;what is a longitudinal wave?;wave
14.2;what is a longitudinal wave?;transverse wave
14.2;what is a longitudinal wave?;Rest (physics)
14.2;what is a longitudinal wave?;Force
14.2;what is a longitudinal wave?;direction (geometry)
14.2;what is a longitudinal wave?;observation
14.2;what is a longitudinal wave?;position operator
14.2;what is a longitudinal wave?;sound
14.2;what is a longitudinal wave?;Motion (physics)
14.2;what is a longitudinal wave?;Light
14.2;what is a longitudinal wave?;position (vector)
14.2;what is a longitudinal wave?;thermodynamic equilibrium
14.2;what is a longitudinal wave?;perpendicular
14.2;what is a longitudinal wave?;particle
14.2;what is a longitudinal wave?;homeostasis
14.3.1;compression and rarefaction;rarefaction;2
14.3.1;compression and rarefaction;Compression (physics);2
14.3.1;compression and rarefaction;longitudinal wave
14.3.1;compression and rarefaction;Rest (physics)
14.3.1;compression and rarefaction;Force
14.3.1;compression and rarefaction;sound
14.3.1;compression and rarefaction;transverse wave
14.3.1;compression and rarefaction;Crest (physics)
14.3.1;compression and rarefaction;direction (geometry)
14.3.1;compression and rarefaction;Wavelength
14.3.1;compression and rarefaction;wave
14.3.1;compression and rarefaction;Amplitude
14.3.1;compression and rarefaction;Motion (physics)
14.3.1;compression and rarefaction;frequency
14.3.1;compression and rarefaction;position operator
14.3.1;compression and rarefaction;observation
14.3.1;compression and rarefaction;Periodic function
14.3.1;compression and rarefaction;position (vector)
14.3.1;compression and rarefaction;speed
14.3.1;compression and rarefaction;frequency (statistics)
14.3.1;compression and rarefaction;particle
14.3.1;compression and rarefaction;period (periodic table)
;;
14.3.2;wavelength and amplitude;Wavelength;2
14.3.2;wavelength and amplitude;Amplitude;2
14.3.2;wavelength and amplitude;wave
14.3.2;wavelength and amplitude;rarefaction
14.3.2;wavelength and amplitude;longitudinal wave
14.3.2;wavelength and amplitude;Phase (waves)
14.3.2;wavelength and amplitude;displacement (vector)
14.3.2;wavelength and amplitude;position (vector)
14.3.2;wavelength and amplitude;Distance
14.3.2;wavelength and amplitude;Rest (physics)
14.3.2;wavelength and amplitude;position operator
14.3.2;wavelength and amplitude;cosmic distance ladder
14.3.2;wavelength and amplitude;thermodynamic equilibrium
14.3.2;wavelength and amplitude;Phase (matter)
14.3.2;wavelength and amplitude;displacement (fluid)
14.3.2;wavelength and amplitude;Point (geometry)
14.3.2;wavelength and amplitude;homeostasis
14.3.3;period and frequency;Frequency;2
14.3.3;period and frequency;rarefaction
14.3.3;period and frequency;Wavelength
14.3.3;period and frequency;longitudinal wave
14.3.3;period and frequency;Phase (waves)
14.3.3;period and frequency;wave
14.3.3;period and frequency;Amplitude
14.3.3;period and frequency;Periodic function
14.3.3;period and frequency;transverse wave
14.3.3;period and frequency;sound
14.3.3;period and frequency;period (periodic table)
14.3.3;period and frequency;frequency (statistics)
14.3.3;period and frequency;displacement (vector)
14.3.3;period and frequency;Rest (physics)
14.3.3;period and frequency;position (vector)
14.3.3;period and frequency;Distance
14.3.3;period and frequency;position operator
14.3.3;period and frequency;thermodynamic equilibrium
14.3.3;period and frequency;measurement
14.3.3;period and frequency;cosmic distance ladder
14.3.3;period and frequency;homeostasis
14.3.3;period and frequency;semiotics
14.3.3;period and frequency;Point (geometry)
14.3.3;period and frequency;Phase (matter)
14.3.3;period and frequency;displacement (fluid)
14.5;sound waves;Longitudinal wave#Sound waves;2
14.5;sound waves;sound
14.5;sound waves;wave
14.5;sound waves;rarefaction
14.5;sound waves;Particle displacement
14.5;sound waves;longitudinal wave
14.5;sound waves;mechanical wave
14.5;sound waves;High pressure
14.5;sound waves;Motion graphs and derivatives
14.5;sound waves;Acceleration
14.5;sound waves;Light
14.5;sound waves;Graph of a function
14.5;sound waves;density
14.5;sound waves;velocity
14.5;sound waves;displacement (vector)
14.5;sound waves;Vacuum
14.5;sound waves;Diffraction
14.5;sound waves;Pressure
14.5;sound waves;Motion (physics)
14.5;sound waves;position operator
14.5;sound waves;displacement (fluid)
14.5;sound waves;position (vector)
14.5;sound waves;Causality
14.5;sound waves;gradient
14.5;sound waves;Physical body
14.5;sound waves;Function (mathematics)
14.5;sound waves;alpha particle
14.5;sound waves;Constant (mathematics)
14.5;sound waves;particle
14.5;sound waves;mutation
14.5;sound waves;Field-effect transistor
14.6;seismic waves;seismic wave#;2
14.6;seismic waves;wave
14.6;seismic waves;Seismology
14.6;seismic waves;Structure of the Earth
14.6;seismic waves;Mantle (geology)
14.6;seismic waves;longitudinal wave
14.6;seismic waves;planet#Solar_System
14.6;seismic waves;Meteorite
14.6;seismic waves;planet#
14.6;seismic waves;Earth (classical element)
14.6;seismic waves;planet#History
14.6;seismic waves;planet#Exoplanets
14.6;seismic waves;planet#Attributes
14.6;seismic waves;planet#Mythology_and_naming
14.6;seismic waves;Pressure
14.6;seismic waves;planet#Formation
14.6;seismic waves;planet#Planetary-mass_objects
15.2.1;pitch;Pitch (music);2
15.2.1;pitch;gear
15.2.1;pitch;frequency
15.2.1;pitch;sound
15.2.1;pitch;ultrasound
15.2.1;pitch;Infrasound
15.2.1;pitch;Wavelength
15.2.1;pitch;speed of sound
15.2.1;pitch;sensor
15.2.1;pitch;chirp
15.2.1;pitch;wave
15.2.1;pitch;frequency (statistics)
15.2.1;pitch;speed
15.2.2;loudness;Loudness#;2
15.2.2;loudness;Amplitude
15.2.2;loudness;sound
15.2.2;loudness;wave
15.2.2;loudness;frequency
15.2.2;loudness;Energy
15.2.2;loudness;Volume (thermodynamics)
15.2.2;loudness;volume
15.2.2;loudness;Field-effect transistor
15.2.2;loudness;frequency (statistics)
15.2.2;loudness;molecule
15.2.3;tone;Musical tone;2
15.2.3;tone;sound
15.2.3;tone;musical acoustics
15.2.3;tone;Wavelength
15.2.3;tone;standing wave
15.2.3;tone;harmonic
15.2.3;tone;wave
15.2.3;tone;Amplitude
15.2.3;tone;frequency
15.2.3;tone;Infrasound
15.2.3;tone;ultrasound
15.2.3;tone;speed of sound
15.2.3;tone;gear
15.2.3;tone;Proportionality (mathematics)
15.2.3;tone;frequency (statistics)
15.2.3;tone;sensor
15.2.3;tone;Physics (Aristotle)
15.2.3;tone;chirp
15.2.3;tone;Particular
15.2.3;tone;speed
15.2.3;tone;explanation
15.2.3;tone;Energy
15.2.3;tone;molecule
15.2.3;tone;Volume (thermodynamics)
15.2.3;tone;Field-effect transistor
15.2.3;tone;volume
15.3;speed of sound;sound
15.3;speed of sound;speed
15.3;speed of sound;speed of sound#;2
15.3;speed of sound;longitudinal wave
15.3;speed of sound;sea level
15.3;speed of sound;frequency
15.3;speed of sound;density
15.3;speed of sound;wave
15.3;speed of sound;Pressure
15.3;speed of sound;gas
15.3;speed of sound;Audio frequency
15.3;speed of sound;Amplitude
15.3;speed of sound;Temperature
15.3;speed of sound;Energy
15.3;speed of sound;Heat
15.3;speed of sound;gear
15.3;speed of sound;particle
15.3;speed of sound;frequency (statistics)
15.4;physics of the ear and hearing;Hearing#Hearing mechanism;2
15.4;physics of the ear and hearing;sound
15.4;physics of the ear and hearing;speed of sound
15.4;physics of the ear and hearing;Fluid
15.4;physics of the ear and hearing;longitudinal wave
15.4;physics of the ear and hearing;density
15.4;physics of the ear and hearing;sensor
15.4;physics of the ear and hearing;Pressure
15.4;physics of the ear and hearing;impulse (physics)
15.4;physics of the ear and hearing;wave
15.4;physics of the ear and hearing;gas
15.4;physics of the ear and hearing;sea level
15.4;physics of the ear and hearing;frequency
15.4;physics of the ear and hearing;Spreadsheet
15.4;physics of the ear and hearing;particle
15.4;physics of the ear and hearing;Heat
15.4;physics of the ear and hearing;Temperature
15.4;physics of the ear and hearing;Amplitude
15.4;physics of the ear and hearing;electricity
15.4;physics of the ear and hearing;Focus (optics)
15.4;physics of the ear and hearing;Energy
15.4;physics of the ear and hearing;hypocenter
15.4;physics of the ear and hearing;speed
15.4;physics of the ear and hearing;Physical body
15.4;physics of the ear and hearing;gear
15.4;physics of the ear and hearing;Audio frequency
15.4;physics of the ear and hearing;Physics (Aristotle)
15.4;physics of the ear and hearing;Field-effect transistor
15.4;physics of the ear and hearing;Mereology
15.4;physics of the ear and hearing;Function (mathematics)
15.4;physics of the ear and hearing;frequency (statistics)
15.4.1;intensity of sound;sound
15.4.1;intensity of sound;intensity (physics)
15.4.1;intensity of sound;Sound intensity;2
15.4.1;intensity of sound;Absolute threshold of hearing
15.4.1;intensity of sound;Extension (metaphysics)
15.4.1;intensity of sound;Amplitude
15.4.1;intensity of sound;watt
15.4.1;intensity of sound;joule
15.4.1;intensity of sound;power (physics)
15.4.1;intensity of sound;Fluid
15.4.1;intensity of sound;Energy
15.4.1;intensity of sound;wave
15.4.1;intensity of sound;Astrophysical jet
15.4.1;intensity of sound;sensor
15.4.1;intensity of sound;impulse (physics)
15.4.1;intensity of sound;Spreadsheet
15.4.1;intensity of sound;electricity
15.4.1;intensity of sound;longitudinal wave
15.4.1;intensity of sound;research
15.4.1;intensity of sound;jet (particle physics)
15.4.1;intensity of sound;frequency
15.4.1;intensity of sound;order of magnitude
15.4.1;intensity of sound;Social group
15.4.1;intensity of sound;group (mathematics)
15.4.1;intensity of sound;radio spectrum
15.4.1;intensity of sound;Causality
15.4.1;intensity of sound;completeness
15.4.1;intensity of sound;Limit of a function
15.4.1;intensity of sound;Redox
15.4.1;intensity of sound;ecological niche
15.5;ultrasound;sound
15.5;ultrasound;ultrasound#;2
15.5;ultrasound;Fluid
15.5;ultrasound;Supersonic speed
15.5;ultrasound;reflection (physics)
15.5;ultrasound;sensor
15.5;ultrasound;optics
15.5;ultrasound;Ray (optics)
15.5;ultrasound;Heat
15.5;ultrasound;frequency
15.5;ultrasound;biology
15.5;ultrasound;Physical body
15.5;ultrasound;Hertz
15.5;ultrasound;evidence
15.5;ultrasound;Energy
15.5;ultrasound;wave
15.5;ultrasound;research
15.5;ultrasound;system
15.5;ultrasound;Causality
15.5;ultrasound;Mechanism (engineering)
15.5;ultrasound;microscopic scale
15.5;ultrasound;speed
15.5;ultrasound;Field-effect transistor
15.5;ultrasound;Social actions
15.5;ultrasound;group (periodic table)
15.5;ultrasound;group action
15.5;ultrasound;Mereology
15.5;ultrasound;group (mathematics)
15.5;ultrasound;Line (geometry)
15.6;ultrasound;Distance
15.6;sonar;Sonar#;2
15.6;sonar;sound
15.6;sonar;longitudinal wave
15.6;sonar;speed of sound
15.6;sonar;wave
15.6;sonar;Receiver (radio)
15.6;sonar;speed
15.6;sonar;Distance
15.6;sonar;measurement
15.6;sonar;cosmic distance ladder
#15.6.1;echolocation;sound
#15.6.1;echolocation;ultrasound
#15.6.1;echolocation;speed of sound
#15.6.1;echolocation;longitudinal wave
#15.6.1;echolocation;reflection (physics)
#15.6.1;echolocation;wave
#15.6.1;echolocation;speed
#15.6.1;echolocation;seawater
#15.6.1;echolocation;Receiver (radio)
#15.6.1;echolocation;work (electrical)
#15.6.1;echolocation;Distance
#15.6.1;echolocation;cosmic distance ladder
#15.6.1;echolocation;measurement
#15.6.1;echolocation;Physical body
#15.6.1;echolocation;Point (geometry)
16.1;introduction;harmonic#;2
16.1;introduction;standing wave
16.1;introduction;string (physics)
16.1;introduction;orbital node
16.1;introduction;frequency
16.1;introduction;wave
16.1;introduction;sound
16.1;introduction;Point (geometry)
16.1;introduction;frequency (statistics)
16.1;introduction;special case
16.1;introduction;Causality
16.1;introduction;mathematics
16.1;introduction;work (electrical)
16.1;introduction;Length
16.2;standing waves in string instruments;standing wave;2
16.2;standing waves in string instruments;wave
16.2;standing waves in string instruments;harmonic
16.2;standing waves in string instruments;Fundamental frequency
16.2;standing waves in string instruments;musical acoustics
16.2;standing waves in string instruments;Tension (physics)
16.2;standing waves in string instruments;longitudinal wave
16.2;standing waves in string instruments;orbital node
16.2;standing waves in string instruments;Wavelength
16.2;standing waves in string instruments;Low frequency
16.2;standing waves in string instruments;frequency
16.2;standing waves in string instruments;gear
16.2;standing waves in string instruments;bridge
16.2;standing waves in string instruments;sound
16.2;standing waves in string instruments;Extension (metaphysics)
16.2;standing waves in string instruments;Hertz
16.2;standing waves in string instruments;Term (logic)
16.2;standing waves in string instruments;Force
16.2;standing waves in string instruments;Physical body
16.2;standing waves in string instruments;Mass
16.2;standing waves in string instruments;Length
16.2;standing waves in string instruments;Iron
16.2;standing waves in string instruments;velocity
16.2;standing waves in string instruments;string (physics)
16.2;standing waves in string instruments;Metallicity
16.2;standing waves in string instruments;frequency (statistics)
16.2;standing waves in string instruments;formula
16.2;standing waves in string instruments;Pressure
16.2;standing waves in string instruments;speed
16.2;standing waves in string instruments;Physics (Aristotle)
;;
16.4;resonance;Resonance (particle physics);2
16.4;resonance;acoustic resonance
16.4;resonance;sound
16.4;resonance;speed of sound
16.4;resonance;bridge
16.4;resonance;Resonance (chemistry)
16.4;resonance;musical acoustics
16.4;resonance;Wavelength
16.4;resonance;frequency
16.4;resonance;rarefaction
16.4;resonance;water level
16.4;resonance;speed
16.4;resonance;Length
16.4;resonance;Physics (Aristotle)
16.4;resonance;physical system
16.4;resonance;Amplitude
16.4;resonance;system
16.4;resonance;measurement
16.4;resonance;orbital node
16.4;resonance;Experiment
16.4;resonance;equation
16.4;resonance;Distance
16.4;resonance;frequency (statistics)
16.4;resonance;height
16.4;resonance;work (electrical)
16.4;resonance;cosmic distance ladder
16.4;resonance;Field-effect transistor
16.4;resonance;Certainty
16.4;resonance;Lie algebra
;;
17.2;forces between charges - coulomb's law;Coulomb's law;2
17.2;forces between charges - coulomb's law;Force
17.2;forces between charges - coulomb's law;Coulomb
17.2;forces between charges - coulomb's law;electrostatics
17.2;forces between charges - coulomb's law;Newton's law of universal gravitation
17.2;forces between charges - coulomb's law;gravitational constant
17.2;forces between charges - coulomb's law;point particle
17.2;forces between charges - coulomb's law;electric charge
17.2;forces between charges - coulomb's law;Coulomb's constant
17.2;forces between charges - coulomb's law;work (electrical)
17.2;forces between charges - coulomb's law;Mass
17.2;forces between charges - coulomb's law;gravity
17.2;forces between charges - coulomb's law;Tension (physics)
17.2;forces between charges - coulomb's law;field (physics)
17.2;forces between charges - coulomb's law;net force
17.2;forces between charges - coulomb's law;electron
17.2;forces between charges - coulomb's law;Gravitation (disambiguation)
17.2;forces between charges - coulomb's law;Atom
17.2;forces between charges - coulomb's law;direction (geometry)
17.2;forces between charges - coulomb's law;newton (unit)
17.2;forces between charges - coulomb's law;Proportionality (mathematics)
17.2;forces between charges - coulomb's law;Sphere
17.2;forces between charges - coulomb's law;Charge (physics)
17.2;forces between charges - coulomb's law;thermodynamic equilibrium
17.2;forces between charges - coulomb's law;Thermodynamic state
17.2;forces between charges - coulomb's law;euclidean vector
17.2;forces between charges - coulomb's law;Electrical conductor
17.2;forces between charges - coulomb's law;magnitude (mathematics)
17.2;forces between charges - coulomb's law;field
17.2;forces between charges - coulomb's law;Quantity
17.2;forces between charges - coulomb's law;vector (mathematics and physics)
17.3;electric field around charges;field
17.3;electric field around charges;electric field;2
17.3;electric field around charges;test charge
17.3;electric field around charges;electrostatics
17.3;electric field around charges;electric charge
17.3;electric field around charges;electricity
17.3;electric field around charges;Coulomb
17.3;electric field around charges;Force
17.3;electric field around charges;field (physics)
17.3;electric field around charges;Charge (physics)
17.3;electric field around charges;Newton's law of universal gravitation
17.3;electric field around charges;gravity
17.3;electric field around charges;direction (geometry)
17.3;electric field around charges;electrical polarity
17.3;electric field around charges;equation solving
17.3;electric field around charges;Point (geometry)
17.3;electric field around charges;magnitude (mathematics)
17.3;electric field around charges;Physical body
17.3;electric field around charges;Distance
17.3;electric field around charges;Line (geometry)
17.3;electric field around charges;Magnitude (astronomy)
17.3;electric field around charges;field (video)
17.3;electric field around charges;Sphere
17.3;electric field around charges;norm (mathematics)
17.3;electric field around charges;cosmic distance ladder
17.3;electric field around charges;Certainty
17.3;electric field lines;Field line;2
17.4.1;electrical potential energy and potential;equation
17.4.1;electrical potential;potential
17.4.1;electrical potential;electric potential;1
17.4.1;electrical potential;work (electrical)
17.4.1;electrical potential;electric potential energy;2
17.4.1;electrical potential;electrostatics
17.4.1;electrical potential;test charge
17.4.1;electrical potential;Voltage;2
17.4.1;electrical potential;volt
17.4.1;electrical potential;electric field
17.4.1;electrical potential;potential energy
17.4.1;electrical potential;joule
17.4.1;electrical potential;electricity
17.4.1;electrical potential;electrical polarity
17.4.1;electrical potential;Energy
17.4.1;electrical potential;Coulomb
17.4.1;electrical potential;field
17.4.1;electrical potential;point particle
17.4.1;electrical potential;field (physics)
17.4.1;electrical potential;infinity
17.4.1;electrical potential;Charge (physics)
17.4.1;electrical potential;Process (science)
17.4.1;electrical potential;Projection screen
17.4.1;electrical potential;field (video)
17.4.1;electrical potential;Point (geometry)
17.4.1;electrical potential;equation
17.4.1;electrical potential;Quantity
